Season,Team,Lg,W,GP,L,WL%,Bat#,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GIDP,HBP,SH,SF,IBB,LOB,R/Gm,ERA,CG,SHO,SV,IP,HA,RA,ER,HRA,BBA,IBBA,SOA,HBPA,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
1981,CAL,AL,51,110,59,0.464,21,-2.697695866380424,-2.776566394042725,-2.04970368790753,-2.5059487556906714,-1.8733815642725513,-2.8255582625990923,-1.3858539902925848,-1.2729788436037688,-2.105481610009924,-1.4488296796216704,-0.6450953190675534,-1.4002478343266465,-1.9283402715734972,0.256,0.33,0.38,0.71,106,-2.5372605759579376,-1.0539455718985677,-0.9374488759016296,0.009466545440167493,-1.3959423351893356,-1.011374280499382,-2.3469710552285212,4.3,3.71,1.0098211868078553,0.42117982992911784,-2.024770969148077,-2.7569902205649157,-2.381108541762177,-2.196689369215157,-2.239413295506759,-1.8585592585128223,-2.274862235466754,-0.8576822930280705,-2.5278955434709705,-1.431410644060814,-0.3915718127959836,-2.3086938115124647,-2.844879758342903,99,3.87,1.319,8.9,0.8,3.0,3.9,1.32
2023,OAK,AL,50,162,112,0.309,23,-0.09240713991388443,-0.10042825068856774,-1.0885776024793208,-1.1454006956108804,-1.3221064925714137,-0.8172648340661938,-0.9221398153947961,0.39354705609929663,-0.9778937389531664,1.1447585560513436,-0.754993088149314,-0.18878420856108363,1.9451721339226824,0.223,0.298,0.37,0.669,88,-0.6844014917597322,0.2579555165153172,2.0222815043464073,-0.9196032583820913,-0.8053960999349308,-1.6366593447534066,-0.4409365493083839,3.6,5.48,-0.9239552570393351,-1.0382336530541867,-0.9613594813340031,0.08669992797155962,0.3977520871047612,1.8535125303465259,2.001152201509848,1.5240998544955568,2.1354832229332037,-0.39799271517702123,1.1210164794312372,2.9622967860012395,-0.5538427830555295,1.869276563756273,0.5206789738670229,77,5.05,1.52,9.3,1.4,4.4,8.2,1.87
1981,ATL,NL,50,107,56,0.472,40,-2.895844586421541,-2.8524150413589857,-2.7639349990973,-2.8306886218825555,-2.213208663266403,-2.5165900428248,-0.8293969804152383,-2.016159312390271,-2.769303501841725,-0.11498430127554891,-0.3154020118222714,-2.2309657491373183,-2.0581552819198556,0.243,0.306,0.349,0.655,84,-2.9661025194737767,-1.7098961161055102,-1.518824486307494,0.21143824192326724,-2.577034805698146,-0.15871282924389377,-2.7459085099559917,3.7,3.45,-0.13612040954603535,0.12929713333245693,-1.4930652252410401,-2.776628089712751,-2.501928569104218,-2.5148580959323166,-2.503878670589515,-2.3454571611428165,-2.1916481702139246,-0.5001459546994766,-2.340022498813534,-1.9875761415370234,-0.22930084253643762,-1.8044560076007203,-2.8610109766672207,105,3.52,1.308,8.7,0.6,3.1,4.4,1.43
1981,KCR,AL,50,103,53,0.485,23,-3.0646379405306408,-2.987623499618407,-2.7462996580802685,-2.461157050009032,-1.9035884175164492,-2.053137713163362,-0.18019713555833416,-2.0837211731890437,-2.6329017432461495,-0.06558262059606293,0.45388237175005314,-2.461720725473616,-2.564852580368545,0.267,0.325,0.383,0.707,106,-2.664931078226012,-1.6630425058050142,-1.571676814526209,-0.9196032583820913,-0.9038204724773315,-0.3860892162453573,-2.553827513235358,3.9,3.56,0.7949571374915008,0.12929713333245693,-1.4930652252410401,-3.067395249030693,-2.65020769356945,-2.6094487984698507,-2.558595644744568,-2.012316490922294,-2.8692484158441065,-0.24476285589333815,-2.619744587525717,-1.4870271938084352,-0.5538427830555295,-2.6688636714494245,-3.154305855291179,101,3.73,1.282,8.9,0.7,2.7,3.9,1.48
1994,CHC,NL,49,113,64,0.434,35,-2.411481048543255,-2.397323157461421,-1.8380795957031535,-2.1084223677661234,-1.9186918441383982,-1.6117545420572306,-0.4584256404970074,-1.0027314004086771,-1.878145345683965,-0.8313086711280956,0.45388237175005314,-1.7348425500142781,-1.17876327634775,0.259,0.325,0.404,0.729,90,-1.9414648987069247,-1.6630425058050142,-1.0431535323390595,0.13064956333002734,-2.0849129429861413,-0.8408419902482843,-2.221379634295799,4.4,4.47,-0.5658485081787443,-0.7463509564575258,-1.1740417788968178,-2.4269473229513037,-1.8538938769969082,-1.3711705107057692,-1.2545077607158048,-0.8591372478512558,-1.454609306546007,-0.29583947565456586,-1.3129831880195488,-1.542643743556056,-0.22930084253643762,-0.6519124558024479,-2.36974205497209,94,4.46,1.413,9.3,1.1,3.4,6.3,1.83
1994,SEA,AL,49,112,63,0.438,26,-2.4481752559582763,-2.4550340847672714,-1.2296603306155716,-1.9404534714599764,-2.1301398168456838,-1.1262330538404859,-1.2003683203334694,-0.011824108693340898,-1.1052020469757036,-1.3500263182626984,-1.3044819335581173,-1.642540559479759,-1.5891462122813993,0.269,0.335,0.451,0.786,100,-1.3914996581675279,-1.5224816749035266,-1.0960058605577745,-0.11171647244969235,-1.199093590104534,0.06866355775756974,-2.3543587858716224,5.1,5.01,0.00712228999820096,0.12929713333245693,-1.8120886715852622,-2.675271345723926,-1.8703693352708228,-0.7950271407044259,-0.8897279330154516,-1.1410255072686208,-0.3371632874365838,-0.09153299660965507,-1.1209351868141695,-1.0420947958274676,-1.0406556938341673,-0.6519124558024479,-2.3726750037583293,97,4.59,1.562,9.6,1.0,4.4,7.0,1.57
2019,DET,AL,47,161,114,0.292,38,0.014739945737978896,0.29200605499121624,-1.1150306140048678,-0.327952066920965,-0.7104177143824802,0.6613687891393468,0.9327168841963587,-0.10190658975837145,-1.041547892964435,-1.1277187552050114,-1.3594308180989976,-1.4233233319602763,2.3597426508352464,0.24,0.294,0.388,0.682,78,-0.07223780139742747,-0.538555858593113,0.06674536025395433,-1.6870957050178703,-0.2148498646805258,-1.522971151252675,-0.24885555258774986,3.6,5.26,-0.9239552570393351,-1.0382336530541867,-0.7486771837711883,0.16905228246248005,0.897507654746839,1.7761201373612707,1.745806322119601,2.4722694543539663,0.25722289294076894,-0.8576822930280705,1.404913524691363,1.2381837438249907,-0.06702987227689168,1.1489368438823528,0.45762057496287173,91,4.84,1.459,9.8,1.6,3.4,8.6,2.55
2018,BAL,AL,47,162,115,0.29,45,0.007401104254974558,0.22275294222419553,-0.7623237936642406,-0.4175354782842434,-0.5518317348520161,-0.4420891386259819,-1.4785968252721424,0.7763976006256765,-0.7050902217620155,-0.5348985870511798,-1.249533049017237,-1.0656531186390148,1.5934153316938402,0.239,0.298,0.391,0.689,89,-0.07551140401968578,0.5859307886187884,0.5424163142223889,-1.5255183478313905,-0.9038204724773315,-1.2387506675008455,-0.5591402395980047,3.8,5.19,-0.7807125574950988,-1.0382336530541867,-1.0677006301154104,0.1563826894638769,0.8810321964729244,1.5783395775100633,1.636372373809495,2.0622501679287084,0.8872722441407629,-0.602299194221932,0.7160456942807633,1.1269506443297488,0.09524109798265426,2.229446423693233,0.4561541005697519,83,4.98,1.496,9.8,1.5,3.7,7.6,2.04
1994,CAL,AL,47,115,68,0.409,19,-2.3278182556370055,-2.3561010665286704,-1.4589197638369793,-1.957250361090591,-1.6392784516323422,-1.854515286165603,-1.3858539902925848,-0.7550045774798431,-1.387099014739893,-0.9301120324870676,0.5088312562909334,-1.2964080949753125,-1.3253286106097677,0.264,0.334,0.409,0.743,91,-1.8465304226614336,-1.6630425058050142,-1.0431535323390595,-0.35408250822941206,-1.4943667077317366,-0.9545301837490161,-2.221379634295799,4.7,5.43,-0.13612040954603535,-0.16258556326420398,-1.8120886715852622,-2.402875096253958,-1.3321710316562774,-0.41666433055429,-0.2331242431548156,-0.09035108580389684,-0.9315494678139365,-0.6533758139831597,-1.4591066671975548,-0.09661345011791175,0.09524109798265426,-0.14767465189070372,-2.1453714728247615,90,5.11,1.543,10.1,1.3,3.8,6.0,1.56
1994,SDP,NL,47,117,70,0.402,40,-2.2162678650953396,-2.1499906118649186,-2.023250676381983,-1.5373281203252234,-1.0502448133763322,-1.3689937979488582,-1.1076254853539116,-1.385581944935057,-2.050920906571694,-0.5843002677306657,-0.4252997809040321,-2.254041246770948,-1.1285123046007726,0.275,0.33,0.401,0.731,92,-1.7843319728385256,-0.35114141739112936,-0.8317442194641997,0.6557759741860867,-1.1006692175621333,0.3528840415093991,-1.741177142494214,4.1,4.08,-0.3509844588623899,-0.16258556326420398,-1.1740417788968178,-2.287581799966669,-2.1065175705302663,-1.5259552966762795,-1.564570614261105,-1.3972875612844071,-1.4427215829384599,1.0832292578985818,-0.7076144885678096,-1.2089444450703304,-0.3915718127959836,-0.14767465189070372,-2.2377593595913083,102,3.91,1.34,8.7,0.9,3.4,7.4,2.19
1981,PIT,NL,46,103,56,0.451,37,-3.0338148063020225,-2.961241361421447,-2.658122952995112,-2.6403238727355887,-2.1603466700895817,-1.898653603276216,-0.08745430057877641,-2.2188448947865895,-2.605621391527034,0.47783586687828283,0.39893348720917277,-2.727088948260358,-2.250784006949936,0.257,0.311,0.369,0.68,90,-2.799148785738603,-2.7875291530169157,-1.6773814709636388,0.13064956333002734,-0.8053960999349308,-0.21555692599425966,-2.84933673895941,4.0,3.56,-0.13612040954603535,0.12929713333245693,-0.9613594813340031,-2.941332798694592,-2.4085676388853683,-2.4374657029470614,-2.4856396792044975,-2.3967095719459737,-2.0014445924931716,0.5213864405250773,-2.2523484113067305,-1.7651099425465397,0.5820540087612921,-1.3002182036889762,-2.9328682219300903,103,3.53,1.379,9.1,0.6,3.3,4.7,1.42
1981,SEA,AL,44,110,65,0.404,24,-2.6830181834144153,-2.624869099410203,-2.490587213333314,-2.472354976429442,-1.8507264243396278,-2.5165900428248,-1.664082495231258,-1.45314380573383,-2.4055654789201903,-0.06558262059606293,0.28903571812741213,-2.138663758602799,-2.0037167291939633,0.251,0.314,0.368,0.682,93,-2.5699966021805207,-2.3189930500119567,-1.0431535323390595,-0.394476847526032,-1.9864885704437407,-0.9545301837490161,-2.539052051949155,3.9,4.24,-0.20774175931815353,-0.45446825986086486,-1.5994063740224476,-2.592285511583075,-1.9362711683664815,-1.611946844437674,-1.6010485970311406,-1.9866902855207156,-1.8350164619875127,-0.7555290535056152,-2.3107978029779326,-1.7094933927989189,-0.06702987227689168,-0.72394642778984,-2.5735819956157413,92,3.76,1.403,9.4,0.7,3.2,4.3,1.33
2020,LAD,NL,43,60,17,0.717,19,-5.44976142250705,-5.490628861055012,-3.1695478424890213,-4.863112267186934,-4.856308322107473,-3.6421171291454355,-2.313282340088162,-0.8000458180123583,-3.123948074190221,-1.8193422847178153,-2.0188174325895614,-3.3039763891011025,-2.347098369464976,0.256,0.338,0.483,0.821,119,-3.895805664195138,-3.443479697223858,-0.8845965476829147,-1.92946174079759,-3.1675810409525504,-1.920879828505236,-5.1838596221794235,5.8,3.02,-0.9239552570393351,-1.0382336530541867,-2.450135564273707,-5.499323625112567,-5.3137401145189855,-4.260486515488626,-4.236582852166193,-2.242952339536502,-4.39087703761013,-1.8792146882526244,-2.1479744976081547,-1.431410644060814,-1.2029266640937133,-1.8764899795881123,-5.6561111699535465,146,3.79,1.056,7.1,1.1,2.4,8.6,3.57
2003,DET,AL,43,162,119,0.265,35,0.06170853122920665,0.15514871309448486,-1.0356715794282267,-0.4455302943352679,-0.19690120923621524,-1.3469246393935517,0.7472312142372433,-0.011824108693340898,-1.0688282446835502,-0.11498430127554891,1.0033712171588562,-0.8233603934859023,0.2827024852935113,0.24,0.3,0.375,0.675,83,-0.4126924741122921,-0.25743419679013757,0.013893032035239387,0.5749872955928468,0.47412074311628,-0.9545301837490161,-0.4113856267359786,3.6,5.32,-0.7090912077229806,-1.0382336530541867,-1.1740417788968178,0.20199322425884852,1.2325086396497704,1.8879091494510838,1.8643597661222158,1.0628281572671416,0.5068650886992571,-0.29583947565456586,-1.1167602302662265,0.5151685971059186,-0.3915718127959836,0.1404612360588644,0.5089471787220645,81,5.01,1.51,10.1,1.2,3.5,4.8,1.37
2024,CHW,AL,41,162,121,0.253,31,-0.23478066468416856,0.018291371197753464,-1.7763559021435438,-1.1454006956108804,-0.9520725403336638,-0.7951956755108872,-2.035053835149489,-0.4622365140184937,-1.6871828836501592,-0.3125910239934928,-0.6450953190675534,-1.3771723366930166,1.555727102883607,0.221,0.278,0.34,0.618,77,-1.132885051009121,-0.1637269761891458,-0.1975162808396204,-1.3235466513482907,-1.6912154528165382,-1.8640357317548701,-0.6551807379583218,3.1,4.67,-0.9239552570393351,-1.0382336530541867,-1.8120886715852622,0.08669992797155962,0.02980018565400058,0.8990063501950465,0.8338567528687177,1.2165853896766134,1.5292093189483038,-0.8066056732668428,1.3965636115954772,0.40393549761067665,0.744324979020838,0.7887669839453927,0.3109731356508924,88,4.55,1.437,8.9,1.3,4.1,8.7,2.12
1981,MIN,AL,41,110,68,0.376,24,-2.9398776353195673,-2.796352997690445,-2.9138353977420666,-2.8418865483029654,-2.1981052366444542,-2.538659201380107,0.46900270929857,-2.399009856916651,-2.832957655852993,-1.6958380830191002,-0.9747886263128354,-2.7617021947108027,-2.2382212640131915,0.24,0.293,0.338,0.632,78,-3.051216187652493,-1.1476527924995594,-1.8887907838384987,-0.5964485440091317,-1.6912154528165382,-0.7271537967475525,-3.034030005036943,3.4,3.98,0.00712228999820096,-0.45446825986086486,-1.705747522803855,-2.705678368920573,-2.0351239180099694,-1.912917261602555,-1.9384699376539674,-1.9098116693159797,-1.6448128842667598,0.6235396800475327,-2.218948758923186,-1.653876843051298,1.0688669195399298,-2.2366598395250725,-2.638106868913012,100,3.83,1.426,9.4,0.7,3.5,4.6,1.33
1981,NYM,NL,41,105,62,0.398,38,-3.1453651968436884,-3.098098703318178,-3.178365512997537,-2.9314699596662437,-2.303829222998097,-2.781419945488479,0.37625987431901226,-2.1738036542540744,-3.142134975336298,0.008519900423166036,-0.15055535819963045,-2.4271074790231713,-1.794337680248224,0.248,0.308,0.356,0.665,90,-3.047942585030235,-1.9441641676079897,-1.7830861274010688,-0.394476847526032,-1.0022448450197323,-0.3292451194949914,-2.7828471631714984,3.3,3.55,-0.42260580863450803,-0.7463509564575258,-1.4930652252410401,-3.0420560630334865,-2.6666831518433645,-2.3772716195140853,-2.558595644744568,-2.037942696323873,-2.1203218285686423,-0.29583947565456586,-2.2606983244026164,-1.8763430420417817,0.41978303850174614,-1.7324220356133282,-3.0472532245934345,99,3.71,1.341,8.8,0.7,3.3,4.8,1.46
1981,SDP,NL,41,110,69,0.373,34,-2.706502476160029,-2.6627934230683334,-2.878564715708004,-2.399568454696778,-1.6543818782542912,-2.0310685546080554,0.37625987431901226,-2.7368191609105152,-2.914798711010339,-0.4854969063716938,0.948422332617976,-2.346343237305467,-2.1209689966035774,0.256,0.313,0.346,0.659,92,-2.871168043428286,-1.5224816749035266,-1.7302337991823538,0.8577476706691864,-1.3959423351893356,-0.1018687324935279,-2.465174745518142,3.5,3.73,-0.2793631090902717,-0.16258556326420398,-1.5994063740224476,-2.5612450087364973,-2.079058473407075,-2.179491059662878,-2.1026208601191265,-2.294204750339659,-1.1930793871799719,0.9299993986148989,-2.2523484113067305,-1.653876843051298,1.8802217708376596,-1.4442861476637603,-2.539853084573986,89,3.74,1.424,9.1,0.6,3.7,4.4,1.19
2020,TBR,AL,40,60,20,0.667,19,-5.530488678820098,-5.601104064754783,-3.698608072999962,-5.159857317327794,-5.075308008125734,-3.465563860702983,-1.7568253302108157,-1.6558293881301487,-3.6059009545612546,-1.3500263182626984,-1.963868548048681,-3.130910156848879,-1.77339977535365,0.238,0.328,0.425,0.753,111,-4.37702524966711,-3.8183085796278253,-0.9903012041203446,-2.05064475868745,-2.970732295867749,-1.8071916350045043,-5.013941817388093,4.8,3.56,-0.9239552570393351,-1.0382336530541867,-1.5994063740224476,-5.569006386604884,-5.033657323862436,-4.1229000390703945,-3.981236972775946,-2.140447517930187,-4.117459394636548,-1.8792146882526244,-2.001851018430149,-0.9864782460798467,-1.0406556938341673,-1.4442861476637603,-5.5974521942287545,116,3.94,1.219,8.1,1.2,2.9,9.4,3.29
1981,CHC,NL,38,106,65,0.369,39,-3.0015239037768033,-3.010707870540747,-2.984376761810192,-3.0994388559723904,-2.5001737690834336,-2.737281628377866,-0.18019713555833416,-2.1738036542540744,-2.9329856121564153,-0.7572061501088667,-0.20550424274051077,-1.9886730239842056,-1.7608370324169056,0.236,0.303,0.34,0.643,80,-3.178886689920567,-1.9441641676079897,-1.7830861274010688,0.0902552240334074,-1.3959423351893356,0.1823517512583015,-2.819785816387005,3.5,4.02,-0.4942271584066262,-0.45446825986086486,-1.9184298203666696,-2.8513786884045094,-2.2438130561462217,-1.9387147259309734,-1.9931869118090204,-2.4223357773475525,-1.5021602009761952,0.9810760183761266,-2.085350149389009,-1.431410644060814,0.09524109798265426,-0.5798784838150559,-2.7334277044657984,93,3.57,1.433,9.2,0.6,3.7,5.0,1.37
2020,SDP,NL,37,60,23,0.617,28,-5.574521727718124,-5.606050715666713,-3.3811719346933975,-4.958294641760418,-4.90161860197332,-3.509702177813596,-1.7568253302108157,-1.3180200841362841,-3.2603498327857965,-1.1771204358844976,-1.7440730098851598,-3.5808823607046594,-2.313597721633658,0.257,0.333,0.466,0.798,120,-4.118410642508703,-3.8651621899283213,-0.9903012041203446,-1.5659126871280105,-2.970732295867749,-1.977723925255602,-5.427654733401766,5.4,3.87,-0.852333907267217,-0.7463509564575258,-2.6628178618365217,-5.613983441749925,-5.138001892930562,-4.019710181756722,-3.844444537388313,-2.140447517930187,-4.093683947421453,-1.9813679277750798,-1.9475765833068892,-1.3757940943131932,-0.7161137533150754,-2.2366598395250725,-5.673708862670984,109,3.88,1.203,7.9,1.2,2.9,9.8,3.32
1981,TOR,AL,37,106,69,0.349,25,-3.1438974285470875,-3.0519299614734976,-3.345901252659335,-3.3289963475907918,-2.787138874900464,-2.7593507869331724,-0.7366541454356806,-2.0837211731890437,-3.24216293163972,-0.9054111921473246,0.6736779099135745,-2.657862455359469,-1.991153986257219,0.226,0.286,0.33,0.617,74,-3.3163780000554164,-2.2252858294109648,-1.4131198298700642,-0.27329382963617216,-2.577034805698146,-1.011374280499382,-3.2852128469023874,3.1,3.81,0.5084717384030281,-0.45446825986086486,-2.1311121179294847,-2.8710165575523443,-2.655699512994088,-2.084900357125344,-2.2029353127367233,-2.08919510712703,-1.6329251606592128,-0.7044524337443874,-2.4235216297723947,-0.5971623978465002,-0.5538427830555295,-0.6519124558024479,-2.844879758342903,103,3.94,1.348,8.6,0.7,3.6,4.3,1.2
2020,MIN,AL,36,60,24,0.6,20,-5.666991130403979,-5.663761642972564,-3.8749614831702757,-5.171055243748204,-4.9242737419062435,-3.995223666030341,-2.5915108450268356,-1.4081025652013146,-3.7513961637298685,-2.1898548898139603,-2.073766317130442,-3.7885618394073273,-2.108406253666833,0.242,0.315,0.427,0.743,104,-4.413034878511952,-3.8183085796278253,-0.9374488759016296,-1.96985608009421,-2.970732295867749,-1.8071916350045043,-5.353777426970754,4.5,3.58,-0.9239552570393351,-1.0382336530541867,-2.237453266710892,-5.6583270172450355,-5.181936448327669,-4.243288205936347,-4.02683445123849,-2.3454571611428165,-4.093683947421453,-2.083521167297535,-2.0728252797451803,-1.431410644060814,-1.0406556938341673,-2.1646258675376804,-5.717703094464578,122,3.79,1.204,7.9,1.1,3.0,9.4,3.15
2020,OAK,AL,36,60,24,0.6,19,-5.61855477661615,-5.711579268454554,-3.830873130627697,-5.38381584573599,-5.196135421101325,-3.774532080477275,-1.8495681651903735,-1.8585149705264674,-3.6968354602916382,-1.8934448057370443,-2.293561855293963,-3.1885989009329534,-2.125156577582492,0.225,0.322,0.396,0.718,100,-4.64873426731455,-3.53718691782485,-0.4089255937144802,-1.96985608009421,-2.970732295867749,-2.034568022005968,-5.1838596221794235,4.6,3.77,-0.852333907267217,-0.7463509564575258,-2.237453266710892,-5.645657424246433,-5.055624601560989,-4.097102574741976,-3.917400502928384,-2.166073723331766,-4.153122565459189,-1.777061448730169,-2.193899019635528,-1.7651099425465397,-1.0406556938341673,-2.4527617554872485,-5.667842965098505,112,4.02,1.234,8.2,1.2,2.9,8.8,3.07
2020,ATL,NL,35,60,25,0.583,21,-5.408663910202226,-5.437864584661091,-3.178365512997537,-4.6783464812501725,-4.7203774825099325,-2.9138348968203185,-2.5915108450268356,-1.137855122006223,-3.023920117886799,-1.967547326756273,-2.2386129707530826,-3.1770611521161385,-1.9199651096156676,0.268,0.349,0.483,0.832,117,-3.846701624861263,-3.7714549693273294,-1.2545628452139193,-2.01025041939083,-3.6597029036645545,-1.5798152480030407,-4.851411743239865,5.8,4.46,-0.9239552570393351,-1.0382336530541867,-2.6628178618365217,-5.588644255752719,-4.92931275479431,-3.615549907278167,-3.5161426924579953,-2.166073723331766,-3.4992977670441006,-1.4195251104015751,-2.193899019635528,-0.764012047089363,-0.8783847235746214,-1.9485239515755044,-5.5035978330690885,106,4.42,1.362,8.5,1.2,3.8,8.7,2.3
2020,CHW,AL,35,60,25,0.583,23,-5.521682069040493,-5.4823844428684625,-3.5487076743551955,-4.801523671874681,-4.584446642912392,-3.7083246048113554,-2.313282340088162,-1.2954994638700263,-3.4240319431004873,-2.0416498477755023,-2.0188174325895614,-3.8693260811250316,-1.9283402715734972,0.261,0.326,0.453,0.779,112,-4.08567461628612,-3.53718691782485,-1.2017105169952043,-2.01025041939083,-3.06915666841015,-2.261944409007431,-5.191247352822525,5.1,3.81,-0.852333907267217,-0.7463509564575258,-2.6628178618365217,-5.570273345904744,-5.181936448327669,-3.976714407876024,-3.853564033080822,-2.114821312528609,-3.5349609378667415,-1.777061448730169,-2.1229247583204964,-1.3201775445655723,-1.2029266640937133,-1.8764899795881123,-5.563723283187,118,4.32,1.262,7.7,1.2,3.7,8.9,2.41
2020,CLE,AL,35,60,25,0.583,22,-5.5510374349725105,-5.627486202951744,-4.060132563849105,-5.294232434372711,-4.977135735083065,-3.664186287700742,-2.40602517506772,-2.1287624137215593,-3.969638977482789,-1.9181456460767872,-1.9089196635078007,-3.1770611521161385,-2.154469644434896,0.228,0.317,0.372,0.689,88,-4.737121538115525,-3.7246013590268334,-1.2017105169952043,-1.7678843836111102,-2.7738835507829473,-2.0914121187563337,-5.102594585105309,4.1,3.29,-0.852333907267217,-1.0382336530541867,-1.9184298203666696,-5.51326017741103,-5.225871003724774,-4.294883134593183,-4.099790416778561,-2.1916999287333447,-4.248224354319565,-1.6749082092077137,-1.7137790166220797,-1.0977113455750886,-1.0406556938341673,-2.1646258675376804,-5.650245272381068,136,3.55,1.114,7.4,1.1,2.6,10.4,3.96
2020,CHC,NL,34,60,26,0.567,27,-5.5994737887603385,-5.695090432081455,-3.9102321652043384,-5.428607551417629,-5.188583707790351,-3.973154507475034,-2.1277966701290465,-1.7909531097276945,-3.842330669460252,-1.9428464864165302,-1.9089196635078007,-3.2924386402842876,-1.9409030145102415,0.22,0.318,0.387,0.705,90,-4.694564704026167,-3.6308941384258415,0.2781546731288141,-2.01025041939083,-3.06915666841015,-1.8071916350045043,-5.102594585105309,4.4,3.99,-0.7807125574950988,-0.45446825986086486,-2.343794415492299,-5.626653034748528,-5.165460990053754,-4.02830933653286,-3.7897275632332605,-2.037942696323873,-3.9510312641308887,-1.7259848289689412,-2.1229247583204964,-1.653876843051298,-0.5538427830555295,-2.0205579235628965,-5.683974183422823,114,4.18,1.221,7.8,1.3,3.2,9.1,2.87
2020,NYY,AL,33,60,27,0.55,21,-5.605344861946742,-5.700037082993385,-3.4693486397785542,-5.143060427697179,-4.984687448394039,-3.862808714698501,-2.2205395051086043,-1.3405407044025417,-3.3603777890892186,-1.8687439653973013,-2.073766317130442,-3.03860816631436,-2.309410140654743,0.247,0.342,0.447,0.789,118,-4.321374005088718,-3.2092116457213784,-0.8845965476829147,-2.01025041939083,-3.2660054134949514,-2.034568022005968,-5.124757777034613,5.3,4.35,-0.7807125574950988,-0.7463509564575258,-2.556476713055114,-5.740045892086026,-5.143493712355201,-3.7703346932486768,-3.6802936149231544,-1.8073068477096652,-4.117459394636548,-1.8281380684913968,-2.102049975580781,-1.2089444450703304,-0.8783847235746214,-2.0205579235628965,-5.713303671285218,99,4.39,1.244,8.2,1.5,3.0,9.5,3.14
2020,TOR,AL,32,60,28,0.533,21,-5.527553142226896,-5.521957650163903,-3.583978356389258,-4.9023050096583685,-4.7203774825099325,-3.4876330192582894,-2.4987680100472778,-1.4756644260000875,-3.4785926465387176,-1.7205389233588433,-2.128715201671322,-3.5924201095214743,-2.192157873245129,0.255,0.325,0.441,0.766,108,-4.20352431068742,-3.7714549693273294,-1.8359384556197837,-1.7274900443144903,-2.970732295867749,-2.0914121187563337,-5.161696430250119,5.0,4.63,-0.9239552570393351,-1.0382336530541867,-2.237453266710892,-5.582942938903347,-4.803000908027631,-3.4091701926508198,-3.424947735532907,-1.8585592585128223,-3.1426660588176887,-1.7259848289689412,-2.139624584512269,-1.8207264922941606,-0.8783847235746214,-2.5247957274746406,-5.455204178096135,96,4.73,1.461,8.9,1.4,4.3,8.9,2.08
2020,CIN,NL,31,60,29,0.517,23,-5.733040703751017,-5.820405588517016,-4.104220916391683,-5.607774374144186,-5.467997100296406,-4.105569458806873,-2.5915108450268356,-1.4306231854675722,-3.9423586257636742,-1.8193422847178153,-1.963868548048681,-3.1770611521161385,-2.0832807677933443,0.212,0.312,0.403,0.715,85,-4.694564704026167,-3.53718691782485,-0.7260395630267699,-2.05064475868745,-3.6597029036645545,-2.0914121187563337,-5.405491541472463,4.1,3.89,-0.7090912077229806,-0.45446825986086486,-3.088182456962151,-5.71597366538868,-5.440051961285665,-4.002511872204442,-3.899161511543366,-2.217326134134923,-3.58251183229693,-1.777061448730169,-1.7388287559097377,-0.9864782460798467,-0.3915718127959836,-1.9485239515755044,-5.725035466430177,127,3.92,1.218,7.2,1.2,3.8,11.0,2.89
2020,MIA,NL,31,60,29,0.517,25,-5.66845889870058,-5.667059410247184,-3.9278675062213697,-5.148659390907384,-4.68261891595506,-3.973154507475034,-2.40602517506772,-2.1062417934553013,-3.8514241200332906,-1.2759237972434694,-1.6891241253442795,-3.730873095323253,-2.0707180248566,0.244,0.319,0.384,0.703,89,-4.68801749878165,-3.8651621899283213,-1.1488581887764895,-1.8082787229077302,-3.462854158579753,-1.977723925255602,-5.1838596221794235,4.4,4.86,-0.852333907267217,-1.0382336530541867,-2.1311121179294847,-5.71597366538868,-4.863410921698652,-3.4779634308599356,-3.406708744147889,-1.8329330531112438,-3.4279714253988183,-1.3684484906403476,-2.4235216297723947,-1.1533278953227095,-0.5538427830555295,-2.8129316154242088,-5.594519245442515,96,5.02,1.452,9.0,1.5,4.0,8.1,2.0
2020,STL,NL,30,58,28,0.517,21,-5.8974307529703145,-5.968805115874917,-4.13067392791723,-5.495795109940088,-5.029997728259887,-4.171776934472794,-2.2205395051086043,-2.3089273758516202,-3.9969193292019045,-2.091051528454988,-1.9089196635078007,-3.5693446118878445,-2.3219728835914872,0.234,0.323,0.371,0.694,92,-4.9957361452739315,-3.8183085796278253,-0.7260395630267699,-1.88906740150097,-2.7738835507829473,-2.1482562155066995,-5.449817925331071,4.1,3.92,-0.7807125574950988,-1.0382336530541867,-2.6628178618365217,-5.9117188772170985,-5.57734744690162,-4.1229000390703945,-4.008595459853472,-2.166073723331766,-3.6895013447648535,-1.6749082092077137,-2.369247194649135,-1.1533278953227095,-1.0406556938341673,-2.0925918955502882,-5.924475983894469,108,4.58,1.225,7.1,1.3,3.9,8.8,2.27
